"orgpermid","cusip","isin","ticker","siccode"
4295970879,"68417L107","US68417L1070","OCBI",6022
4295970903,"928366103","US9283661034","VVIT",3990
4295970941,"69506E103","US69506E1038","HYBT",3845
4295972273,"40251W309","US40251W3097","GURE",28
4295977525,"12685J105","US12685J1051","CABO",4841
4295980771,"73754Y100","US73754Y1001","PBPB",5812
4295981086,"442164208","US4421642087","HSLPP",4911
4295983152,"92847R104","US92847R1041","IMUX",2834
4295986595,"78463M107","US78463M1071","SPSC",7372
4295990208,"00847L100","US00847L1008","AGRX",2834
4295996056,"278277108","US2782771081","EOS",NA
4295999515,"989701107","US9897011071","ZION",6021
4296000356,"697435105","US6974351057","PANW",3577
4296006663,"30555Q108","US30555Q1085","FMSA",14
4296013030,"13100M509","US13100M5094","CALX",4899
4296015497,"00434H108","US00434H1086","XLRN",2836
4296019711,"22544F103","US22544F1030","DHY",NA
4296020946,"46131J103","US46131J1034","VKQ",NA
4296025423,"69366J200","US69366J2006","PTCT",2834
4296025609,"03823U102","US03823U1025","AAOI",3674
4296030407,"38000Q102","US38000Q1022","GLYC",2834
4296035567,"00790R104","US00790R1041","WMS",3086
4296036383,"23331R201","US23331R2013","BSPK",2834
4296038920,"","","SLQT",6411
4296048186,"74371L109","US74371L1098","TARA",2836
4296051926,"16943W105","US16943W1053","CGA",2870
4296055950,"29269A102","US29269A1025","ECYT",2834
4296065255,"522132208","US5221322085","LEAT",3751
4296065519,"98877B109","US98877B1098","PLYZ",10
4296069743,"18452B209","US18452B2097","CLSK",6199
4296070636,"11452Q102","US11452Q1022","BKSD",NA
4296077599,"042564104","US0425641042","ARNI",2834
4296079198,"379577208","US3795772082","GMED",3841
4296092888,"957881105","US9578811054","WCRS",59
4296093076,"08861T107","US08861T1079","BGMD",2835
4296094411,"","USU984091020","XPEL",3470
4296098455,"02860R204","US02860R2040","ANECQ",1311
4296101231,"122295108","US1222951089","BURCA",NA
4296105369,"00108J109","US00108J1097","ACMR",3559
4296108253,"","","EKSN",3720
4296117161,"75686R202","US75686R2022","RRBI",6022
4296121468,"896945201","US8969452015","TRIP",7370
4296123182,"90290N109","US90290N1090","USAC",4922
4296127407,"14167L103","US14167L1035","CDNA",8071
4296127851,"65540B105","US65540B1052","NDLS",5812
4296127863,"30068X103","US30068X1037","XGN",8071
4296129308,"27828Y108","US27828Y1082","ETV",NA
4296131428,"45822R101","US45822R1014","IGX",2834
4296136631,"02589V106","US02589V1061","AFBG",3290
4296136647,"07784H109","US07784H1095","BLKIA",5311
4296137737,"30779N105","US30779N1054","FMAO",6035
4296138536,"230770109","US2307701092","CPIX",2834
4296142398,"362408106","US3624081069","GTXO",3663
4296144056,"518411103","US5184111038","LATF",2090
4296148047,"83416B109","US83416B1098","SWI",7372
4296151061,"799560107","US7995601074","SWRM",NA
4296151327,"","","SILK",3841
4296152922,"22529R106","US22529R1068","CLCN",82
4296153489,"","","CNST",2834
4296159682,"362393100","US3623931009","GTT",4813
4296164397,"35637N304","US35637N3044","FDMF",6163
4296164889,"865634109","US8656341091","SUME",4911
4296164911,"98986X109","US98986X1090","ZYNE",2834
4296166538,"89386L100","US89386L1008","TGAN",NA
4296166893,"26443V101","US26443V1017","DLTH",56
4296171159,"68372A104","US68372A1043","OPEN",7389
4296171343,"232664201","US2326642012","BNGI",2834
4296177277,"258114404","US2581144043","XBOR",NA
4296178898,"24359T202","US24359T2024","VDRM",2670
4296179344,"60249A102","US60249A1025","ADTM",7310
4296179606,"491665105","US4916651056","KYUS",NA
4296180144,"98607B106","US98607B1061","YONG",2870
4296180176,"12551W107","US12551W1071","CIGW",NA
4296182513,"87184N203","US87184N2036","INPX",7371
4296183242,"09250B103","US09250B1035","BTA",NA
4296188142,"129261103","US1292611035","CAEH",NA
4296189358,"544081102","US5440811025","HKGT",10
4296189427,"08861P105","US08861P1057","BYOC",7374
4296190549,"50184R202","US50184R2022","NYXO",3571
4296190853,"98885E103","US98885E1038","LRMR",2834
4296191884,"38153V304","US38153V3042","WKLN",10
4296196059,"800422107","US8004221078","JBSS",2060
4296202216,"","USU042272000","ADID",NA
4296206570,"74338N107","US74338N1072","RXMD",5912
4296212311,"12503M108","US12503M1080","CBOE",62
4296212795,"740566104","US7405661049","PPRW",NA
4296219689,"29448R109","US29448R1095","EQFN",NA
4296225077,"09075F107","US09075F1075","BNGO",3826
4296225205,"25386D102","US25386D1028","DGDM",3990
4296225439,"29260V105","US29260V1052","DAVA",7371
4296226583,"82982T106","US82982T1060","SITM",3674
4296228268,"302635206","US3026352068","FSK",NA
4296228623,"89153Y103","US89153Y1038","ERGO",2833
4296231653,"913393203","US9133932031","MLFB",79
4296233069,"90137F103","US90137F1030","XXII",2111
4296237051,"16949H102","US16949H1023","CNET",7370
4296239274,"21925Y103","US21925Y1038","CSOD",7372
4296239710,"89237H100","US89237H1005","TCON",2836
4296240387,"38058A108","US38058A1088","AMAZ",1311
4296242131,"024013104","US0240131047","AAT",6798
4296251485,"288522303","US2885223030","EFC",65
4296251537,"91704A105","US91704A1051","URBF",1
4296251654,"00856G109","US00856G1094","AGFS",2870
4296251798,"45107V108","US45107V1089","ICNB",2080
4296253209,"98138H101","US98138H1014","WDAY",7374
4296253444,"654409101","US6544091019","SAVY",NA
4296253520,"483056107","US4830561076","SMPL",NA
4296253773,"21073Q209","US21073Q2093","WECT",7389
4296253882,"576363105","US5763631059","MSTO",65
4296257950,"03674U102","US03674U1025","ANTH",2834
4296262603,"443573100","US4435731009","HUBS",7372
4296262639,"98878T208","US98878T2087","ZSTN",NA
4296262694,"03842B101","US03842B1017","NLTX",2834
4296262776,"68215W107","US68215W1071","OMTK",3714
4296264733,"483467106","US4834671061","KLTR",7372
4296273681,"03236M200","US03236M2008","AMRS",2860
4296274069,"87601V101","US87601V1017","TAPP",1040
4296274076,"92840H202","US92840H2022","VTGN",2834
4296275166,"31189P102","US31189P1021","FATE",2836
4296275556,"351793104","US3517931040","FRANQ",56
4296276014,"98978M103","US98978M1036","WARM",82
4296286080,"442496105","US4424961054","HBMD",6022
4296286311,"29156L104","US29156L1044","NUVI",2870
4296286399,"450056106","US4500561067","IRTC",3841
4296286413,"761330109","US7613301099","RVNC",2834
4296286927,"57165B106","US57165B1061","MBII",2870
4296288833,"02361E108","US02361E1082","AMRC",17
4296288873,"59065A105","US59065A1051","MSEH",NA
4296295880,"37949A103","US37949A1034","CHYI",7389
4296296307,"74275K108","US74275K1088","PCOR",7372
4296300960,"","","PHR",7389
4296301199,"90184L102","US90184L1026","TWTR",7370
4296306900,"25063G204","US25063G2049","DSY",7372
4296306918,"643848104","US6438481045","WNDW",2860
4296323517,"693790206","US6937902061","PALC",3564
4296330387,"339041105","US3390411052","FLT",7389
4296334244,"493026108","US4930261080","KEWL",NA
4296341355,"12542R209","US12542R2094","CHSCP",5150
4296345201,"36169W100","US36169W1009","GFRP",NA
4296345744,"","","PIIND",NA
4296351008,"38168R108","US38168R1086","FZMD",5047
4296352324,"04516D100","US04516D1000","IPTK",3728
4296352330,"229675103","US2296751033","CBNRQ",NA
4296356088,"53012L108","US53012L1089","LBMH",5912
4296357997,"88165E105","US88165E1055","CPWR",4931
4296360847,"592724108","US5927241084","MTWD",3440
4296361001,"26942G100","US26942G1004","EBMT",6022
4296362681,"16948W100","US16948W1009","HGSH",NA
4296362813,"037659208","US0376592087","CMHZ",NA
4296364869,"470299108","US4702991088","BOTJ",NA
4296364881,"15117L101","US15117L1017","CYNX",3663
4296365146,"","","ELAN",2834
4296366616,"07383D202","US07383D2027","MODD",3841
4296368740,"448579102","US4485791028","H",7011
4296369997,"45821F108","US45821F1084","IEVM",3569
4296372753,"35846A101","US35846A1016","FEGR",1311
4296374349,"","","ECOM",7372
4296375391,"138857206","US1388572067","DTII",1040
4296376946,"58958P104","US58958P1049","MRBK",6021
4296378824,"98951X100","US98951X1000","TXCB",5010
4296378880,"42218Y105","US42218Y1055","ZIVO",2836
4296381435,"92538J106","US92538J1060","VERX",7372
4296382366,"16957L102","US16957L1026","CCBC",6021
4296387601,"030258305","US0302583051","ASVPQ",NA
4296388953,"","","BIOC",8071
4296389042,"14964W104","US14964W1045","CVAT",7
4296389114,"090627100","US0906271004","BMODQ",NA
4296391511,"886410109","US8864101097","TIRTZ",6792
4296396539,"40637W106","US40637W1062","HALN",7320
4296397778,"12542L103","US12542L1035","CIBH",NA
4296399149,"289074106","US2890741067","ECF",NA
4296402188,"501884100","US5018841008","LKAI",14
4296402563,"72369H106","US72369H1068","PHT",NA
4296404914,"","","ONTF",7372
4296405081,"826598104","US8265981048","SGLB",47
4296405120,"31808F105","US31808F1057","LVPA",6799
4296405163,"741375208","US7413752087","PVNC",6411
4296407813,"138763305","US1387633050","SCLT",NA
4296407816,"016663106","US0166631061","PBAJ",2834
4296410474,"702397100","US7023971002","PSBR",NA
4296410489,"68216B102","US68216B1026","OMPS",3670
4296410558,"82932T107","US82932T1079","SITOQ",7389
4296410565,"83086T208","US83086T2087","FTFT",7389
4296410581,"378987101","US3789871015","GBHL",7812
4296413309,"","","FNWB",6036
4296414250,"587572405","US5875724057","AIXN",5912
4296415756,"98600P201","US98600P2011","YDLE",7372
4296415915,"74837Q106","US74837Q1067","QMDT",NA
4296415972,"87356M108","US87356M1080","TADF",NA
4296415981,"27827X101","US27827X1019","EIM",NA
4296415999,"12613N103","US12613N1037","CBFC",NA
4296417959,"","","OAS",1311
4296419629,"174610105","US1746101054","CFG",6022
4296421001,"67009Q102","US67009Q1022","TAUG",2833
4296422779,"15640A101","US15640A1016","CXBT",NA
4296422798,"25402T107","US25402T1079","DGNG",NA
4296423255,"81631Y102","US81631Y1029","SELF",6798
4296426452,"018828103","US0188281036","NCV",NA
4296426497,"84757R109","US84757R1095","FCCN",7374
4296426514,"084690205","US0846902056","BIR PR A CL",NA
4296426531,"53123T206","US53123T2069","LBSR",10
4296429154,"82935T104","US82935T1043","SGAS",NA
4296429171,"","","NTB",6029
4296430540,"75604X109","US75604X1090","SQCC",7011
4296431589,"13005U101","US13005U1016","CALB",6022
4296433242,"02513P100","US02513P1003","ACMC",65
4296436164,"70337F103","US70337F1030","PGOL",1040
4296438961,"761299106","US7612991064","TVTX",2834
4296438970,"018825109","US0188251096","NCZ",NA
4296438979,"897238606","US8972386069","CRDF",2836
4296462132,"87855G206","US87855G2066","TSNI",NA
4296464042,"308243104","US3082431046","FMBL",NA
4296466444,"88579C109","US88579C1099","PAYS",7389
4296466455,"038911202","US0389112022","SYQH",6770
4296470948,"278928106","US2789281068","ECCE",1311
4296470979,"09169P102","US09169P1021","BSOI",NA
4296470980,"095825105","US0958251052","BRBS",6022
4296470983,"52464N109","US52464N1090","LFBG",7372
4296470997,"12135Y108","US12135Y1082","BHRB",NA
4296471241,"","","SNDR",4213
4296472447,"34385P108","US34385P1084","FLDM",3826
4296474204,"12479G101","US12479G1013","CBFV",6022
4296474229,"68401U204","US68401U2042","OPRX",7389
4296474258,"375250107","US3752501078","GLLA",21
4296474346,"269796108","US2697961082","EGRX",2834
4296474348,"16942H109","US16942H1095","CSHZ",NA
4296474351,"532275104","US5322751042","LWLG",3080
4296474683,"063904106","US0639041062","OZK",NA
4296477140,"301227203","US3012272031","EXSR",NA
4296477161,"307795104","US3077951040","FMCB",6021
4296477212,"32112J106","US32112J1060","FBAK",NA
4296477228,"01446U103","US01446U1034","ALRS",6021
4296480423,"71366R703","US71366R7035","PSMI",3674
4296480700,"74019B208","US74019B2088","PAOS",5072
4296480709,"26927H107","US26927H1077","EVUS",7990
4296480778,"494488208","US4944882087","KNBA",NA
4296480801,"18450P101","US18450P1012","CCTC",1311
4296484012,"498589100","US4985891005","DPLS",7372
4296484050,"45727E106","US45727E1064","ATMS",2840
4296484052,"532746104","US5327461043","LMNR",1
4296488919,"600577100","US6005771000","MILLQ",1311
4296488922,"973744204","US9737442049","KGET",3714
4296488980,"86800G105","US86800G1058","SUWG",3530
4296488992,"23254W104","US23254W1045","CYPW",3621
4296489013,"645827106","US6458271060","NJMC",1040
4296489057,"671807105","US6718071052","OVLY",6022
4296491131,"693304206","US6933042060","PE PR A CL",4931
4296491144,"694308206","US6943082064","PCG PR A",4931
4296491161,"356876102","US3568761023","FSNR",3533
4296491165,"16943P100","US16943P1003","CHYL",8050
4296491216,"723826301","US7238263013","POGS",NA
4296491239,"740432208","US7404322080","ALYE",7359
4296491246,"393225107","US3932251073","GNPG",2911
4296491271,"83587F202","US83587F2020","SRNE",2836
4296491293,"390293108","US3902931084","HHBT",65
4296494721,"83172A204","US83172A2042","TREP",NA
4296494760,"26205U309","US26205U3095","DKAM",NA
4296494776,"94850Q106","US94850Q1067","IDEX",3711
4296494781,"827476102","US8274761027","GMEI",NA
4296494833,"206065104","US2060651047","CNCG",6199
4296494887,"876838103","US8768381035","TYCB",6022
4296495572,"31572Q808","US31572Q8087","FGEN",2834
4296496298,"","","FDJ",NA
4296524511,"987415106","US9874151064","YBLT",2741
4296526166,"78026P100","US78026P1003","ROYE",1221
4296537930,"248013203","US2480132032","DTRO",NA
4296541974,"37949V107","US37949V1070","PURT",6770
4296543362,"929089100","US9290891004","VOYA",6311
4296549983,"","","CNXC",7389
4296552322,"853393106","US8533931064","STND",6022
4296558835,"896288107","US8962881079","TNET",7389
4296562024,"162828107","US1628281073","CKPT",2834
4296573600,"","","RICH3",NA
4296587175,"75081R104","US75081R1041","RNBI",3231
4296600852,"87357P100","US87357P1003","TCMD",3841
4296615678,"","","CARS",7374
4296618369,"","","BAER",NA
4296619369,"71377E105","US71377E1055","PFMT",7380
4296619425,"","","KOJAMO",NA
4296619428,"177887106","US1778871061","CBDG",6199
4296639837,"45772F107","US45772F1075","IPHI",3674
4296650581,"556099109","US5560991094","MGNX",2834
4296651418,"92857F107","US92857F1075","VCRA",3669
4296651674,"29788A104","US29788A1043","EOPN",NA
4296654757,"74874Q100","US74874Q1004","QNST",7389
4296658618,"78467J100","US78467J1007","SSNC",7372
4296660880,"25459L106","US25459L1061","DTV",4899
4296665734,"766582100","US7665821002","RNET",4899
4296671707,"377322102","US3773221029","GKOS",3841
4296681374,"","","IMPR",7372
4296687350,"744499880","US7444998808","PNMXO",4931
4296691653,"82837P408","US82837P4081","SI",6022
4296713953,"578605107","US5786051079","MEC",3460
4296716997,"747301109","US7473011093","QUAD",2750
4296720891,"449172105","US4491721050","HY",3537
4296730041,"","","ORSTED",NA
4296735466,"608753109","US6087531090","MCPIQ",10
4296741127,"848577102","US8485771021","SAVE",4512
4296750448,"16383L106","US16383L1061","CCXI",2834
4296752645,"64051T100","US64051T1007","NPTN",3674
4296779646,"65487X102","US65487X1028","NOAH",6282
4296782909,"98415N102","US98415N1028","EIHC",NA
4296794513,"","","BMED",NA
4296819704,"23254M106","US23254M1062","CYRP",NA
4296836240,"","","SRAIL",NA
4296841975,"76680R206","US76680R2067","RNG",7374
4296855061,"409632106","US4096321066","NNAX",8741
4296859115,"210413100","US2104131006","GSDC",NA
4296869789,"29413T106","US29413T1060","ENVI",3663
4296869940,"","","AMBI",NA
4296872878,"","","LASR",3674
4296876732,"74877A102","US74877A1025","LOVV",59
4296888599,"03674X106","US03674X1063","AR",1311
4296891281,"","","SONM",3661
4296891332,"33830X104","US33830X1046","FPRX",2834
4296894364,"92847A200","US92847A2006","VITC",5961
4296896513,"","","BSY",7372
4296902711,"174615104","US1746151042","CZFS",6022
4296904058,"29251M106","US29251M1062","ENTA",2834
4296909128,"12989A107","US12989A1079","GRWC",7371
4296912565,"33829M101","US33829M1018","FIVE",5331
4296920438,"453204109","US4532041096","PI",3679
4296927285,"","","ALIM",2834
4296927359,"56854Q101","US56854Q1013","MRNS",2834
4296934874,"91336L107","US91336L1070","UNVR",5160
4296938763,"65406E102","US65406E1029","NCBS",6021
4296939326,"29460X109","US29460X1090","EQBK",6022
4296939386,"","","STIM",3841
4296943235,"651511107","US6515111077","LUMO",2834
4296944227,"607525102","US6075251024","MODN",7370
4296947849,"09739C102","US09739C1027","WIFI",4899
4296951044,"948520101","US9485201019","WDHR",7389
4296953950,"","","SINT",3841
4296961643,"74758T303","US74758T3032","QLYS",7372
4296962547,"811292101","US8112921015","SCYX",2834
4296964002,"68232V108","US68232V1089","ONTX",2834
4296966535,"05070J102","US05070J1025","ADNC",3674
4296966741,"45845P108","US45845P1084","ICPT",2834
4296972925,"95766A101","US95766A1016","EMD",NA
4296974001,"16934W106","US16934W1062","CMRX",2834
4296974011,"16947Q203","US16947Q2030","CIIX",82
4296984085,"46071F103","US46071F1030","XENT",3841
4296988897,"69404D108","US69404D1081","PACB",3826
4296993090,"03820J100","US03820J1007","AGTC",2836
4296993162,"74373C206","US74373C2061","PUMD",NA
4296998871,"917296105","US9172961057","PXHI",72
4297000191,"683416101","US6834161019","OOMA",7374
4297000207,"099876104","US0998761045","BRNE",1220
4297010996,"88034G109","US88034G1094","TNGNQ",2836
4297012899,"","US62847T2024","MYX",NA
4297013013,"86771T102","US86771T1025","SNDZ",3841
4297016417,"69406T408","US69406T4085","PCB",6022
4297021790,"97315W105","US97315W1053","WWPW",NA
4297021927,"53632A102","US53632A1025","LIQT",3590
4297023247,"","","SONO",3651
4297023860,"","","GBIM",2834
4297024126,"57777K106","US57777K1060","MXCT",8731
4297024647,"59047Q103","US59047Q1031","MERU",3576
4297026570,"15089R102","US15089R1023","CPXX",2834
4297026748,"","","OPGN",8071
4297028201,"83417A100","US83417A1007","SUNW",3690
4297029586,"16706W102","US16706W1027","CHMA",2834
4297030156,"37947A105","US37947A1051","GGRN",NA
4297030753,"16944H107","US16944H1077","CIIC",47
